route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
868024,20163011multiint-1111100,48932487-20163011multiint-1111100,"Station Belvédère (Ouest)",,1,,80240167,1
868024,20163011multiint-1111100,48932488-20163011multiint-1111100,"Terminus Beauport (Est)",,0,,80240168,1
868024,20163011multiint-1111100,48932554-20163011multiint-1111100,"Station Belvédère (Ouest)",,1,,80240167,1
868024,20163011multiint-1111100,48932555-20163011multiint-1111100,"Terminus Beauport (Est)",,0,,80240168,1
868024,20163011multiint-1111100,48932556-20163011multiint-1111100,"Station Belvédère (Ouest)",,1,,80240167,1
868024,20163011multiint-1111100,48932557-20163011multiint-1111100,"Terminus Beauport (Est)",,0,,80240168,1
868024,20163011multiint-1111100,48932670-20163011multiint-1111100,"Station Belvédère (Ouest)",,1,,80240167,1
868024,20163011multiint-1111100,48932671-20163011multiint-1111100,"Terminus Beauport (Est)",,0,,80240168,1
868004,20163011multiint-1111100,48932073-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040116,1
868074,20163011multiint-1111100,48929840-20163011multiint-1111100,"Place D'Youville (Est)",,0,,80740008,1
868074,20163011multiint-1111100,48929941-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80740007,1
868074,20163011multiint-1111100,48929846-20163011multiint-1111100,"Place D'Youville (Est)",,0,,80740008,1
868074,20163011multiint-1111100,48929791-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80740007,1
868004,20163011multiint-1111100,48932110-20163011multiint-1111100,"Beauport (Est)",,0,,80040115,1
868004,20163011multiint-1111100,48932224-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040116,1
868004,20163011multiint-1111100,48932129-20163011multiint-1111100,"Beauport (Est)",,0,,80040115,1
868004,20163011multiint-1111100,48932209-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040116,1
868004,20163011multiint-1111100,48932155-20163011multiint-1111100,"Beauport (Est)",,0,,80040115,1
868004,20163011multiint-1111100,48932067-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040116,1
868004,20163011multiint-1111100,48932170-20163011multiint-1111100,"Beauport (Est)",,0,,80040115,1
868004,20163011multiint-1111100,48932058-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040116,1
868004,20163011multiint-1111100,48932180-20163011multiint-1111100,"Beauport (Est)",,0,,80040115,1
868004,20163011multiint-1111100,48932071-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040116,1
868074,20163011multiint-1111100,48929767-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80740007,1
868014,20163011multiint-1111100,48932266-20163011multiint-1111100,"Charlesbourg (Est)",,0,,80140125,1
868014,20163011multiint-1111100,48932393-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140132,1
860820,20163011multiint-1111100,48931557-20163011multiint-1111100,"Place Jacques-Cartier (Sud)",,1,,08200046,2
860310,20163011multiint-1111100,48931127-20163011multiint-1111100,"Lac-Saint-Charles (Nord)",,0,,03100091,2
860310,20163011multiint-1111100,48931111-20163011multiint-1111100,"Terminus du Zoo (Sud)",,1,,03100090,2
860040,20163011multiint-1111100,48930269-20163011multiint-1111100,"Maizerets (Nord)",,0,,00400418,2
860040,20163011multiint-1111100,48930312-20163011multiint-1111100,"Place Jacques-Cartier (Sud)",,1,,00400419,2
860800,20163011multiint-1111100,48929590-20163011multiint-1111100,"L'Ancienne-Lorette (Nord)",,0,,08000378,2
860750,20163011multiint-1111100,48928748-20163011multiint-1111100,"Sainte-Foy Centre (Sud)",,1,,07500214,2
860750,20163011multiint-1111100,48928723-20163011multiint-1111100,"Loretteville (Nord)",,0,,07500124,2
860840,20163011multiint-1111100,48931572-20163011multiint-1111100,"Place Jacques-Cartier (Sud)",,1,,08400214,2
860650,20163011multiint-1111100,48931444-20163011multiint-1111100,"Lebourgneuf (Nord)",,0,,06500107,2
861360,20163011multiint-1111100,48929528-20163011multiint-1111100,"Colline Parlementaire (Sud)",,1,,13600045,2
860040,20163011multiint-1111100,48930264-20163011multiint-1111100,"Maizerets (Nord)",,0,,00400418,2
860040,20163011multiint-1111100,48930307-20163011multiint-1111100,"Place Jacques-Cartier (Sud)",,1,,00400419,2
860820,20163011multiint-1111100,48931538-20163011multiint-1111100,"Lac-Saint-Charles (Nord)",,0,,08200065,2
863721,20163011multiint-1111100,48931735-20163011multiint-1111100,"Univ.Laval/Cégep Garneau (Sud)",,1,,37210079,2
863721,20163011multiint-1111100,48931737-20163011multiint-1111100,"Lac-Saint-Charles (Nord)",,0,,37210138,2
860820,20163011multiint-1111100,48931526-20163011multiint-1111100,"Place Jacques-Cartier (Sud)",,1,,08200046,2
860180,20163011multiint-1111100,48930112-20163011multiint-1111100,"Gare du Palais (Est)",,0,,01800207,2
860180,20163011multiint-1111100,49000829-20163011multiint-1111100,"Université Laval (Ouest)",,1,,01800188,2
863301,20163011multiint-1111100,48929302-20163011multiint-1111100,"Terminus Charlesbourg (Nord)",,0,,33010056,2
860590,20163011multiint-1111100,48931406-20163011multiint-1111100,"Sainte-Thérèse-de-Lisieux (Est)",,0,,05900052,2
860780,20163011multiint-1111100,48931448-20163011multiint-1111100,"Aéroport int. Jean-Lesage (Ouest)",,1,,07800002,2
863911,20163011multiint-1111100,48931766-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Sud)",,1,,39110069,2
860110,20163011multiint-1111100,48930173-20163011multiint-1111100,"Place D'Youville / Vieux-Québec (Est)",,0,,01100065,2
860530,20163011multiint-1111100,48930344-20163011multiint-1111100,"Terminus Beauport (Ouest)",,1,,05300213,2
860440,20163011multiint-1111100,49000844-20163011multiint-1111100,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,04400013,2
860540,20163011multiint-1111100,48931335-20163011multiint-1111100,"Terminus Beauport / Vieux-Québec (Sud)",,1,,05400408,2
860550,20163011multiint-1111100,49000881-20163011multiint-1111100,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05500052,2
860550,20163011multiint-1111100,48929086-20163011multiint-1111100,"Terminus Beauport (Sud)",,1,,05500341,2
860550,20163011multiint-1111100,49000905-20163011multiint-1111100,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05500052,2
862391,20163011multiint-1111100,48931907-20163011multiint-1111100,"Colline Parlementaire (Sud)",,1,,23910031,2
860540,20163011multiint-1111100,48931331-20163011multiint-1111100,"Terminus Beauport / Vieux-Québec (Sud)",,1,,05400469,2
860810,20163011multiint-1111100,48931472-20163011multiint-1111100,"Terminus du Zoo (Nord)",,0,,08100167,2
860320,20163011multiint-1111100,48931090-20163011multiint-1111100,"Lac Clément (Nord)",,0,,03200106,2
860320,20163011multiint-1111100,48931081-20163011multiint-1111100,"Terminus du Zoo (Sud)",,1,,03200105,2
862801,20163011multiint-1111100,48929248-20163011multiint-1111100,"Terminus Les Saules /  L'Ancienne-Lorette (Nord)",,0,,28010162,2
865581,20163011multiint-1111100,48931809-20163011multiint-1111100,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,55810002,2
860790,20163011multiint-1111100,48929624-20163011multiint-1111100,"L'Ancienne-Lorette (Nord)",,0,,07900310,2
860223,20163011multiint-1111100,48928822-20163011multiint-1111100,"Sainte-Foy Centre (Sud)",,1,,02230044,2
860870,20163011multiint-1111100,48928620-20163011multiint-1111100,"Loretteville (Nord)",,0,,08700650,2
860040,20163011multiint-1111100,49000769-20163011multiint-1111100,"Maizerets (Nord)",,0,,00400247,2
862301,20163011multiint-1111100,48929509-20163011multiint-1111100,"Terminus du Zoo (Nord)",,0,,23010031,2
861829,20163011multiint-1111100,48931561-20163011multiint-1111100,"Samson / Baker (Sud)",,1,,18290001,2
860820,20163011multiint-1111100,48931534-20163011multiint-1111100,"Lac-Saint-Charles (Nord)",,0,,08200050,2
860820,20163011multiint-1111100,48931522-20163011multiint-1111100,"Place Jacques-Cartier (Sud)",,1,,08200046,2
860030,20163011multiint-1111100,48928516-20163011multiint-1111100,"Sainte-Odile (Nord)",,0,,00300122,2
860030,20163011multiint-1111100,48928487-20163011multiint-1111100,"Vieux-Québec / colline Parlementaire (Sud)",,1,,00300121,2
860280,20163011multiint-1111100,48930466-20163011multiint-1111100,"51e Rue Est (Nord)",,0,,02800027,2
860280,20163011multiint-1111100,48930420-20163011multiint-1111100,"Colline Parlementaire (Sud)",,1,,02800023,2
860010,20163011multiint-1111100,48930734-20163011multiint-1111100,"Gare fluviale / Cap-Blanc (Sud)",,1,,00100357,2
860720,20163011multiint-1111100,48929734-20163011multiint-1111100,"Loretteville (Ouest)",,1,,07200076,2
860720,20163011multiint-1111100,48929702-20163011multiint-1111100,"Terminus Charlesbourg (Est)",,0,,07200075,2
863911,20163011multiint-1111100,48931767-20163011multiint-1111100,"Terminus Les Saules (Nord)",,0,,39110003,2
860223,20163011multiint-1111100,48928821-20163011multiint-1111100,"Sainte-Foy Centre (Sud)",,1,,02230044,2
860750,20163011multiint-1111100,48928711-20163011multiint-1111100,"Loretteville (Nord)",,0,,07500124,2
863841,20163011multiint-1111100,48931759-20163011multiint-1111100,"Loretteville (Nord)",,0,,38410073,2
863841,20163011multiint-1111100,48931763-20163011multiint-1111100,"Loretteville (Nord)",,0,,38410088,2
860130,20163011multiint-1111100,48931186-20163011multiint-1111100,"Saint-Louis/Sainte-Foy Centre/du Versant-Nord (Est)",,0,,01300368,2
863541,20163011multiint-1111100,48931715-20163011multiint-1111100,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,35410028,2
860550,20163011multiint-1111100,48929092-20163011multiint-1111100,"Terminus Beauport (Sud)",,1,,05500341,2
860550,20163011multiint-1111100,49000891-20163011multiint-1111100,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05500052,2
863811,20163011multiint-1111100,48932020-20163011multiint-1111100,"Neufchâtel (Nord)",,0,,38110073,2
860850,20163011multiint-1111100,48931603-20163011multiint-1111100,"Place Jacques-Cartier (Sud)",,1,,08500183,2
863501,20163011multiint-1111100,48929212-20163011multiint-1111100,"Courville / Boischatel (Nord)",,0,,35010353,2
860500,20163011multiint-1111100,48931008-20163011multiint-1111100,"Boischatel (Est)",,0,,05000186,2
860500,20163011multiint-1111100,48931046-20163011multiint-1111100,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
860500,20163011multiint-1111100,48931018-20163011multiint-1111100,"Boischatel (Est)",,0,,05000186,2
860500,20163011multiint-1111100,48931047-20163011multiint-1111100,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
860500,20163011multiint-1111100,48931012-20163011multiint-1111100,"Boischatel (Est)",,0,,05000186,2
860500,20163011multiint-1111100,48931048-20163011multiint-1111100,"Terminus La Cimenterie (Ouest)",,1,,05000187,2
860500,20163011multiint-1111100,48931028-20163011multiint-1111100,"Boischatel (Est)",,0,,05000186,2
860190,20163011multiint-1111100,48930874-20163011multiint-1111100,"Grand Théâtre (Sud)",,1,,01900016,2
860190,20163011multiint-1111100,48930911-20163011multiint-1111100,"Limoilou (Nord)",,0,,01900002,2
860190,20163011multiint-1111100,48930876-20163011multiint-1111100,"Grand Théâtre (Sud)",,1,,01900016,2
860190,20163011multiint-1111100,48930913-20163011multiint-1111100,"Limoilou (Nord)",,0,,01900002,2
860190,20163011multiint-1111100,48930878-20163011multiint-1111100,"Grand Théâtre (Sud)",,1,,01900016,2
860190,20163011multiint-1111100,48930915-20163011multiint-1111100,"Limoilou (Nord)",,0,,01900002,2
860190,20163011multiint-1111100,48930880-20163011multiint-1111100,"Grand Théâtre (Sud)",,1,,01900016,2
860190,20163011multiint-1111100,48930917-20163011multiint-1111100,"Limoilou (Nord)",,0,,01900002,2
860130,20163011multiint-1111100,48931178-20163011multiint-1111100,"Saint-Louis/Sainte-Foy Centre/du Versant-Nord (Est)",,0,,01300039,2
860140,20163011multiint-1111100,48930991-20163011multiint-1111100,"Cap-Rouge (Ouest)",,1,,01400100,2
860140,20163011multiint-1111100,48930974-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Est)",,0,,01400099,2
860140,20163011multiint-1111100,48930992-20163011multiint-1111100,"Cap-Rouge (Ouest)",,1,,01400100,2
860140,20163011multiint-1111100,48930975-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Est)",,0,,01400099,2
860140,20163011multiint-1111100,48930993-20163011multiint-1111100,"Cap-Rouge (Ouest)",,1,,01400100,2
860140,20163011multiint-1111100,48930976-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Est)",,0,,01400099,2
860140,20163011multiint-1111100,48930994-20163011multiint-1111100,"Cap-Rouge (Ouest)",,1,,01400100,2
860140,20163011multiint-1111100,48930977-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Est)",,0,,01400099,2
860140,20163011multiint-1111100,48930995-20163011multiint-1111100,"Cap-Rouge (Ouest)",,1,,01400100,2
860140,20163011multiint-1111100,48930978-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Est)",,0,,01400099,2
860140,20163011multiint-1111100,48930996-20163011multiint-1111100,"Cap-Rouge (Ouest)",,1,,01400100,2
860140,20163011multiint-1111100,48930979-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Est)",,0,,01400099,2
862771,20163011multiint-1111100,48929271-20163011multiint-1111100,"Val-Bélair (Nord)",,0,,27710111,2
862501,20163011multiint-1111100,48929424-20163011multiint-1111100,"Courville / Boischatel (Nord)",,0,,25010071,2
862841,20163011multiint-1111100,48931984-20163011multiint-1111100,"Loretteville (Nord)",,0,,28410046,2
860920,20163011multiint-1111100,48931630-20163011multiint-1111100,"Sainte-Foy  Centre (Est)",,0,,09200054,2
860160,20163011multiint-1111100,48928856-20163011multiint-1111100,"Sillery / U. Laval / Sainte-Foy Centre (Est)",,0,,01600115,2
860160,20163011multiint-1111100,48928842-20163011multiint-1111100,"U. Laval / Sillery / Sainte-Foy Centre (Ouest)",,1,,01600114,2
860750,20163011multiint-1111100,48928727-20163011multiint-1111100,"Loretteville (Nord)",,0,,07500124,2
860870,20163011multiint-1111100,48928601-20163011multiint-1111100,"Sainte-Foy Centre (Sud)",,1,,08700621,2
860180,20163011multiint-1111100,48930157-20163011multiint-1111100,"Gare du Palais (Est)",,0,,01800207,2
860030,20163011multiint-1111100,48928520-20163011multiint-1111100,"Sainte-Odile (Nord)",,0,,00300122,2
860030,20163011multiint-1111100,48928490-20163011multiint-1111100,"Vieux-Québec / colline Parlementaire (Sud)",,1,,00300121,2
860010,20163011multiint-1111100,48930735-20163011multiint-1111100,"Gare fluviale / Cap-Blanc (Sud)",,1,,00100357,2
860573,20163011multiint-1111100,48931404-20163011multiint-1111100,"Terminus Beauport (Sud)",,1,,05730055,2
860580,20163011multiint-1111100,48929177-20163011multiint-1111100,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05800006,2
862821,20163011multiint-1111100,48931969-20163011multiint-1111100,"Lac-Saint-Charles (Nord)",,0,,28210081,2
862361,20163011multiint-1111100,48929493-20163011multiint-1111100,"Station des Roses (Nord)",,0,,23610054,2
860840,20163011multiint-1111100,48931589-20163011multiint-1111100,"Neufchâtel (Nord)",,0,,08400199,2
868004,20163011multiint-1111100,48932132-20163011multiint-1111100,"Beauport (Est)",,0,,80040115,1
868004,20163011multiint-1111100,48932057-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040116,1
868074,20163011multiint-1111100,48929898-20163011multiint-1111100,"Place D'Youville (Est)",,0,,80740008,1
868074,20163011multiint-1111100,48929826-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80740007,1
868074,20163011multiint-1111100,48929913-20163011multiint-1111100,"Place D'Youville (Est)",,0,,80740008,1
868074,20163011multiint-1111100,48929763-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80740007,1
868074,20163011multiint-1111100,48929920-20163011multiint-1111100,"Place D'Youville (Est)",,0,,80740008,1
868074,20163011multiint-1111100,48929766-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80740007,1
868074,20163011multiint-1111100,48929926-20163011multiint-1111100,"Place D'Youville (Est)",,0,,80740008,1
868074,20163011multiint-1111100,48929833-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80740007,1
868074,20163011multiint-1111100,48929931-20163011multiint-1111100,"Place D'Youville (Est)",,0,,80740008,1
868074,20163011multiint-1111100,48929838-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80740007,1
868014,20163011multiint-1111100,48932380-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140132,1
868074,20163011multiint-1111100,48929842-20163011multiint-1111100,"Place D'Youville (Est)",,0,,80740008,1
868004,20163011multiint-1111100,48932259-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040116,1
868014,20163011multiint-1111100,48932279-20163011multiint-1111100,"Charlesbourg (Est)",,0,,80140125,1
868014,20163011multiint-1111100,48932406-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140132,1
868014,20163011multiint-1111100,48932297-20163011multiint-1111100,"Charlesbourg (Est)",,0,,80140125,1
868014,20163011multiint-1111100,48932425-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140132,1
868014,20163011multiint-1111100,48932316-20163011multiint-1111100,"Charlesbourg (Est)",,0,,80140125,1
868014,20163011multiint-1111100,48932446-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140132,1
868014,20163011multiint-1111100,48932268-20163011multiint-1111100,"Charlesbourg (Est)",,0,,80140125,1
868014,20163011multiint-1111100,48932396-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140132,1
868014,20163011multiint-1111100,48932287-20163011multiint-1111100,"Charlesbourg (Est)",,0,,80140125,1
868014,20163011multiint-1111100,48932414-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140132,1
868014,20163011multiint-1111100,48932305-20163011multiint-1111100,"Charlesbourg (Est)",,0,,80140125,1
868014,20163011multiint-1111100,48932433-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140132,1
868014,20163011multiint-1111100,48932328-20163011multiint-1111100,"Charlesbourg (Est)",,0,,80140125,1
868014,20163011multiint-1111100,48932455-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140132,1
868014,20163011multiint-1111100,48932348-20163011multiint-1111100,"Charlesbourg (Est)",,0,,80140125,1
868014,20163011multiint-1111100,48932467-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140132,1
868014,20163011multiint-1111100,48932359-20163011multiint-1111100,"Charlesbourg (Est)",,0,,80140125,1
868014,20163011multiint-1111100,48932478-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140132,1
868014,20163011multiint-1111100,48932369-20163011multiint-1111100,"Charlesbourg (Est)",,0,,80140125,1
868014,20163011multiint-1111100,48932382-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140132,1
868014,20163011multiint-1111100,48932383-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140132,1
868004,20163011multiint-1111100,48932098-20163011multiint-1111100,"Beauport (Est)",,0,,80040115,1
868004,20163011multiint-1111100,48932237-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040116,1
868074,20163011multiint-1111100,48929862-20163011multiint-1111100,"Place D'Youville (Est)",,0,,80740008,1
868024,20163011multiint-1111100,48932639-20163011multiint-1111100,"Station Belvédère (Ouest)",,1,,80240167,1
868024,20163011multiint-1111100,48932640-20163011multiint-1111100,"Terminus Beauport (Est)",,0,,80240168,1
868024,20163011multiint-1111100,48932676-20163011multiint-1111100,"Station Belvédère (Ouest)",,1,,80240167,1
868024,20163011multiint-1111100,48932677-20163011multiint-1111100,"Terminus Beauport (Est)",,0,,80240168,1
868024,20163011multiint-1111100,48932678-20163011multiint-1111100,"Station Belvédère (Ouest)",,1,,80240167,1
868024,20163011multiint-1111100,48932679-20163011multiint-1111100,"Terminus Beauport (Est)",,0,,80240168,1
868024,20163011multiint-1111100,48932680-20163011multiint-1111100,"Station Belvédère (Ouest)",,1,,80240167,1
868024,20163011multiint-1111100,48932681-20163011multiint-1111100,"Terminus Beauport (Est)",,0,,80240168,1
868004,20163011multiint-1111100,48932065-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040116,1
868024,20163011multiint-1111100,48932553-20163011multiint-1111100,"Terminus Beauport (Est)",,0,,80240168,1
868024,20163011multiint-1111100,48932666-20163011multiint-1111100,"Station Belvédère (Ouest)",,1,,80240167,1
868024,20163011multiint-1111100,48932667-20163011multiint-1111100,"Terminus Beauport (Est)",,0,,80240168,1
868024,20163011multiint-1111100,48932668-20163011multiint-1111100,"Station Belvédère (Ouest)",,1,,80240167,1
868024,20163011multiint-1111100,48932669-20163011multiint-1111100,"Terminus Beauport (Est)",,0,,80240168,1
860320,20163011multiint-1111100,48931082-20163011multiint-1111100,"Terminus du Zoo (Sud)",,1,,03200105,2
860790,20163011multiint-1111100,48929613-20163011multiint-1111100,"Terminus Les Saules / Belvédère (Sud)",,1,,07900143,2
860320,20163011multiint-1111100,48931079-20163011multiint-1111100,"Terminus du Zoo (Sud)",,1,,03200105,2
860333,20163011multiint-1111100,48931071-20163011multiint-1111100,"Parc industriel Charlesbourg (Nord)",,0,,03330039,2
862391,20163011multiint-1111100,48931910-20163011multiint-1111100,"Colline Parlementaire (Sud)",,1,,23910031,2
860770,20163011multiint-1111100,48930653-20163011multiint-1111100,"Val-Bélair (Nord)",,0,,07700021,2
862771,20163011multiint-1111100,48929279-20163011multiint-1111100,"Colline Parlementaire (Sud)",,1,,27710154,2
860860,20163011multiint-1111100,48929458-20163011multiint-1111100,"Terminus Les Saules (Nord)",,0,,08600199,2
860860,20163011multiint-1111100,48929455-20163011multiint-1111100,"Place J.-Cartier / colline Parlementaire (Sud)",,1,,08600198,2
860820,20163011multiint-1111100,48931546-20163011multiint-1111100,"Lac-Saint-Charles (Nord)",,0,,08200050,2
860340,20163011multiint-1111100,48931054-20163011multiint-1111100,"Terminus du Zoo (Sud)",,1,,03400090,2
860340,20163011multiint-1111100,49000838-20163011multiint-1111100,"Des Laurentides (Nord)",,0,,03400092,2
860520,20163011multiint-1111100,48931290-20163011multiint-1111100,"Du Bourg-Royal (Est)",,0,,05200033,2
860640,20163011multiint-1111100,48931413-20163011multiint-1111100,"Place Jacques-Cartier (Sud)",,1,,06400128,2
860820,20163011multiint-1111100,48931545-20163011multiint-1111100,"Lac-Saint-Charles (Nord)",,0,,08200050,2
860820,20163011multiint-1111100,48931547-20163011multiint-1111100,"Place Jacques-Cartier (Sud)",,1,,08200043,2
860840,20163011multiint-1111100,48931590-20163011multiint-1111100,"Neufchâtel (Nord)",,0,,08400197,2
860840,20163011multiint-1111100,48931575-20163011multiint-1111100,"Place Jacques-Cartier (Sud)",,1,,08400214,2
860840,20163011multiint-1111100,48931592-20163011multiint-1111100,"Neufchâtel (Nord)",,0,,08400197,2
860840,20163011multiint-1111100,48931577-20163011multiint-1111100,"Place Jacques-Cartier (Sud)",,1,,08400214,2
860840,20163011multiint-1111100,48931594-20163011multiint-1111100,"Neufchâtel (Nord)",,0,,08400197,2
860840,20163011multiint-1111100,48931579-20163011multiint-1111100,"Place Jacques-Cartier (Sud)",,1,,08400214,2
860840,20163011multiint-1111100,48931596-20163011multiint-1111100,"Neufchâtel (Nord)",,0,,08400199,2
860650,20163011multiint-1111100,48931439-20163011multiint-1111100,"Place  J.-Cartier / colline Parlementaire (Sud)",,1,,06500101,2
860610,20163011multiint-1111100,48930814-20163011multiint-1111100,"Lebourgneuf (Ouest)",,1,,06100166,2
863911,20163011multiint-1111100,48931764-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Sud)",,1,,39110069,2
861070,20163011multiint-1111100,48931648-20163011multiint-1111100,"Gare du Palais (Est)",,0,,10700045,2
860250,20163011multiint-1111100,48930570-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,02500313,2
860130,20163011multiint-1111100,48931190-20163011multiint-1111100,"Du Versant-Nord/Sainte-Foy Centre/Saint-Louis (Ouest)",,1,,01300136,2
860130,20163011multiint-1111100,48931172-20163011multiint-1111100,"Saint-Louis/Sainte-Foy Centre/du Versant-Nord (Est)",,0,,01300039,2
860010,20163011multiint-1111100,48930756-20163011multiint-1111100,"Station Belvédère (Nord)",,0,,00100326,2
863301,20163011multiint-1111100,48929298-20163011multiint-1111100,"Terminus Charlesbourg (Nord)",,0,,33010056,2
863301,20163011multiint-1111100,48929294-20163011multiint-1111100,"Univ.Laval/Cégep Garneau (Sud)",,1,,33010054,2
860160,20163011multiint-1111100,48928839-20163011multiint-1111100,"U. Laval / Sillery / Sainte-Foy Centre (Ouest)",,1,,01600114,2
860160,20163011multiint-1111100,48928853-20163011multiint-1111100,"Sillery / U. Laval / Sainte-Foy Centre (Est)",,0,,01600115,2
860160,20163011multiint-1111100,48928840-20163011multiint-1111100,"U. Laval / Sillery / Sainte-Foy Centre (Ouest)",,1,,01600114,2
860160,20163011multiint-1111100,48928826-20163011multiint-1111100,"Sillery / U. Laval / Sainte-Foy Centre (Est)",,0,,01600112,2
860160,20163011multiint-1111100,48928831-20163011multiint-1111100,"U. Laval / Sillery / Sainte-Foy Centre (Ouest)",,1,,01600113,2
860280,20163011multiint-1111100,48930435-20163011multiint-1111100,"51e Rue Est (Nord)",,0,,02800027,2
860280,20163011multiint-1111100,48930399-20163011multiint-1111100,"Colline Parlementaire (Sud)",,1,,02800023,2
860540,20163011multiint-1111100,49000861-20163011multiint-1111100,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05400191,2
860520,20163011multiint-1111100,48931326-20163011multiint-1111100,"Terminus Charlesbourg (Ouest)",,1,,05200034,2
860580,20163011multiint-1111100,48929180-20163011multiint-1111100,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05800006,2
863821,20163011multiint-1111100,48929121-20163011multiint-1111100,"Saint-Émile (Nord)",,0,,38210200,2
860110,20163011multiint-1111100,49000811-20163011multiint-1111100,"Pointe-de-Sainte-Foy (Ouest)",,1,,01100469,2
863741,20163011multiint-1111100,48931743-20163011multiint-1111100,"Neufchâtel (Nord)",,0,,37410130,2
862741,20163011multiint-1111100,48931946-20163011multiint-1111100,"Neufchâtel (Nord)",,0,,27410049,2
860720,20163011multiint-1111100,48929709-20163011multiint-1111100,"Terminus Charlesbourg (Est)",,0,,07200088,2
860130,20163011multiint-1111100,48931196-20163011multiint-1111100,"Du Versant-Nord/Sainte-Foy Centre/Saint-Louis (Ouest)",,1,,01300136,2
863311,20163011multiint-1111100,48929237-20163011multiint-1111100,"Terminus du Zoo (Nord)",,0,,33110058,2
862301,20163011multiint-1111100,48929514-20163011multiint-1111100,"Terminus du Zoo (Nord)",,0,,23010031,2
860030,20163011multiint-1111100,48928551-20163011multiint-1111100,"Sainte-Odile (Nord)",,0,,00300319,2
860030,20163011multiint-1111100,48928480-20163011multiint-1111100,"Vieux-Québec / colline Parlementaire (Sud)",,1,,00300133,2
860030,20163011multiint-1111100,48928512-20163011multiint-1111100,"Sainte-Odile (Nord)",,0,,00300123,2
860030,20163011multiint-1111100,48928483-20163011multiint-1111100,"Vieux-Québec / colline Parlementaire (Sud)",,1,,00300121,2
860550,20163011multiint-1111100,49000892-20163011multiint-1111100,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05500052,2
